2, 56192, 0, 0
1, 56307, 0, 0
4, 56307, 0, 0
3, 56423, 0, 0
2, 56538, 0, 0
1, 56653, 0, 0
4, 56653, 0, 0
3, 56769, 0, 0
2, 56884, 0, 0
1, 57000, 0, 0
4, 57000, 0, 0
3, 57115, 0, 0
2, 57230, 0, 0
1, 57346, 0, 0
4, 57346, 0, 0
3, 57461, 0, 0
2, 57576, 0, 0
1, 57692, 0, 0
4, 57692, 0, 0
3, 57807, 0, 0
2, 57923, 0, 0
1, 58038, 0, 0
4, 58038, 0, 0
3, 58153, 0, 0
2, 58269, 0, 0
1, 58384, 0, 0
4, 58384, 0, 0
3, 58500, 0, 0
2, 58615, 0, 0
1, 58730, 0, 0
4, 58730, 0, 0
3, 58846, 0, 0
2, 58961, 0, 0
1, 59076, 0, 0
4, 59076, 0, 0
3, 59192, 0, 0
2, 59307, 0, 0
1, 59423, 0, 0
4, 59423, 0, 0
3, 59538, 0, 0
2, 59653, 0, 0
1, 59769, 0, 0
4, 59769, 0, 0
3, 59884, 0, 0
2, 60000, 0, 0
1, 60115, 0, 0
4, 60115, 0, 0
3, 60230, 0, 0
2, 60346, 0, 0
1, 60461, 0, 0
4, 60461, 0, 0
3, 60576, 0, 0
2, 60692, 0, 0
1, 60807, 0, 0
4, 60807, 0, 0
3, 60923, 0, 0
2, 61038, 0, 0
1, 61153, 0, 0
4, 61153, 0, 0
3, 61269, 0, 0
2, 61384, 0, 0
1, 61500, 0, 0
4, 61500, 0, 0
3, 61615, 0, 0
2, 61730, 0, 0
1, 61846, 0, 0
4, 61846, 0, 0
3, 61961, 0, 0
2, 62076, 0, 0
1, 62192, 0, 0
4, 62192, 0, 0
3, 62307, 0, 0
2, 62423, 0, 0
1, 62538, 0, 0
4, 62538, 0, 0
3, 62653, 0, 0
2, 62769, 0, 0
1, 62884, 0, 0
4, 62884, 0, 0
3, 63000, 0, 0
2, 63115, 0, 0
1, 63230, 0, 0
4, 63230, 0, 0
3, 63346, 0, 0
2, 63461, 0, 0
1, 63576, 0, 0
4, 63576, 0, 0
3, 63692, 0, 0
2, 63807, 0, 0
1, 63923, 0, 0
4, 63923, 0, 0
3, 64038, 0, 0
2, 64153, 0, 0
1, 64269, 0, 0
4, 64269, 0, 0
3, 64384, 0, 0
2, 64500, 0, 0
1, 64615, 0, 0
4, 64615, 0, 0
3, 64730, 0, 0
2, 64846, 0, 0
1, 64961, 0, 0
4, 64961, 0, 0
3, 65076, 0, 0
2, 65192, 0, 0
1, 65307, 0, 0
4, 65307, 0, 0
3, 65423, 0, 0
2, 65538, 0, 0
1, 65653, 0, 0
4, 65653, 0, 0
3, 65769, 0, 0
2, 65884, 0, 0
1, 66000, 0, 0
4, 66000, 0, 0
3, 66115, 0, 0
2, 66230, 0, 0
1, 66346, 0, 0
4, 66346, 0, 0
3, 66461, 0, 0
2, 66576, 0, 0
1, 66692, 0, 0
4, 66692, 0, 0
3, 66807, 0, 0
2, 66923, 0, 0
1, 67038, 0, 0
4, 67038, 0, 0
3, 67153, 0, 0
2, 67269, 0, 0
1, 67384, 0, 0
4, 67384, 0, 0
3, 67500, 0, 0
2, 67615, 0, 0
1, 67730, 0, 0
4, 67730, 0, 0
2, 67846, 0, 0
3, 67961, 0, 0
4, 68076, 0, 0
1, 68076, 0, 0
2, 68192, 0, 0
3, 68307, 0, 0
4, 68423, 0, 0
1, 68423, 0, 0
2, 68538, 0, 0
3, 68653, 0, 0
4, 68769, 0, 0
1, 68769, 0, 0
2, 68884, 0, 0
3, 69000, 0, 0
4, 69115, 0, 0
1, 69115, 0, 0
2, 69230, 0, 0
3, 69346, 0, 0
4, 69461, 0, 0
1, 69461, 0, 0
2, 69576, 0, 0
3, 69692, 0, 0
4, 69807, 0, 0
1, 69807, 0, 0
2, 69923, 0, 0
3, 70038, 0, 0
4, 70153, 0, 0
1, 70153, 0, 0
2, 70269, 0, 0
3, 70384, 0, 0
4, 70500, 0, 0
1, 70500, 0, 0
2, 70615, 0, 0
3, 70730, 0, 0
4, 70846, 0, 0
1, 70846, 0, 0
2, 70961, 0, 0
3, 71076, 0, 0
4, 71192, 0, 0
1, 71192, 0, 0
2, 71307, 0, 0
3, 71423, 0, 0
4, 71538, 0, 0
1, 71538, 0, 0
2, 71653, 0, 0
3, 71769, 0, 0
4, 71884, 0, 0
1, 71884, 0, 0
2, 72000, 0, 0
3, 72115, 0, 0
4, 72230, 0, 0
1, 72230, 0, 0
2, 72346, 0, 0
3, 72461, 0, 0
4, 72576, 0, 0
1, 72576, 0, 0
2, 72692, 0, 0
3, 72807, 0, 0
4, 72923, 0, 0
1, 72923, 0, 0
2, 73038, 0, 0
3, 73153, 0, 0
4, 73269, 0, 0
1, 73269, 0, 0
2, 73384, 0, 0
3, 73500, 0, 0
4, 73615, 0, 0
1, 73615, 0, 0
2, 73730, 0, 0
3, 73846, 0, 0
4, 73961, 0, 0
1, 73961, 0, 0
2, 74076, 0, 0
3, 74192, 0, 0
4, 74307, 0, 0
1, 74307, 0, 0
2, 74423, 0, 0
3, 74538, 0, 0
4, 74653, 0, 0
1, 74653, 0, 0
2, 74769, 0, 0
3, 74884, 0, 0
4, 75000, 0, 0
1, 75000, 0, 0
2, 75115, 0, 0
3, 75230, 0, 0
4, 75346, 0, 0
1, 75346, 0, 0
2, 75461, 0, 0
3, 75576, 0, 0
4, 75692, 0, 0
1, 75692, 0, 0
2, 75807, 0, 0
3, 75923, 0, 0
4, 76038, 0, 0
1, 76038, 0, 0
2, 76153, 0, 0
3, 76269, 0, 0
4, 76384, 0, 0
1, 76384, 0, 0
2, 76500, 0, 0
3, 76615, 0, 0
4, 76730, 0, 0
1, 76730, 0, 0
2, 76846, 0, 0
3, 76961, 0, 0
4, 77076, 0, 0
1, 77076, 0, 0
2, 77192, 0, 0
3, 77307, 0, 0
4, 77423, 0, 0
1, 77423, 0, 0
2, 77538, 0, 0
3, 77653, 0, 0
4, 77769, 0, 0
1, 77769, 0, 0
2, 77884, 0, 0
3, 78000, 0, 0
4, 78115, 0, 0
1, 78115, 0, 0
2, 78230, 0, 0
3, 78346, 0, 0
4, 78461, 0, 0
1, 78461, 0, 0
2, 78576, 0, 0
3, 78692, 0, 0
4, 78807, 0, 0
1, 78807, 0, 0
2, 78923, 0, 0
3, 79038, 0, 0
4, 79153, 0, 0
1, 79153, 0, 0
2, 79269, 0, 0
3, 79384, 0, 0
4, 79500, 0, 0
1, 79500, 0, 0
2, 79615, 0, 0
3, 79730, 0, 0
4, 79846, 0, 0
1, 79846, 0, 0
2, 79961, 0, 0
3, 80076, 0, 0
4, 80192, 0, 0
1, 80192, 0, 0
2, 80307, 0, 0
3, 80423, 0, 0
4, 80538, 0, 0
1, 80538, 0, 0
2, 80653, 0, 0
3, 80769, 0, 0
4, 80884, 0, 0
1, 80884, 0, 0
2, 81000, 0, 0
3, 81115, 0, 0
4, 81230, 0, 0
1, 81230, 0, 0
2, 81346, 0, 0
3, 81461, 0, 0
4, 81576, 0, 0
1, 81576, 0, 0
2, 81692, 0, 0
3, 81807, 0, 0
4, 81923, 0, 0
1, 81923, 0, 0
2, 82038, 0, 0
3, 82153, 0, 0
4, 82269, 0, 0
1, 82269, 0, 0
2, 82384, 0, 0
3, 82500, 0, 0
4, 82615, 0, 0
1, 82615, 0, 0
2, 82730, 0, 0
3, 82846, 0, 0
4, 82961, 0, 0
1, 82961, 0, 0
2, 83076, 0, 0
3, 83192, 0, 0
4, 83307, 0, 0
1, 83307, 0, 0
2, 83423, 0, 0
3, 83538, 0, 0
4, 83653, 0, 0
1, 83653, 0, 0
2, 83769, 0, 0
3, 83884, 0, 0
4, 84000, 0, 0
1, 84000, 0, 0
2, 84115, 0, 0
3, 84230, 0, 0
4, 84346, 0, 0
1, 84346, 0, 0
2, 84461, 0, 0
3, 84576, 0, 0
4, 84692, 0, 0
1, 84692, 0, 0
2, 84807, 0, 0
3, 84923, 0, 0
4, 85038, 0, 0
1, 85038, 0, 0
2, 85153, 0, 0
3, 85269, 0, 0
4, 85384, 0, 0
1, 85384, 0, 0
2, 85500, 0, 0
3, 85615, 0, 0
4, 85730, 0, 0
1, 85730, 0, 0
2, 85846, 0, 0
3, 85961, 0, 0
4, 86076, 0, 0
1, 86076, 0, 0
2, 86192, 0, 0
3, 86307, 0, 0
4, 86423, 0, 0
1, 86423, 0, 0
2, 86538, 0, 0
3, 86653, 0, 0
4, 86769, 0, 0
1, 86769, 0, 0
2, 86884, 0, 0
3, 87000, 0, 0
4, 87115, 0, 0
1, 87115, 0, 0
2, 87230, 0, 0
3, 87346, 0, 0
4, 87461, 0, 0
1, 87461, 0, 0
2, 87576, 0, 0
3, 87692, 0, 0
4, 87807, 0, 0
1, 87807, 0, 0
2, 87923, 0, 0
3, 88038, 0, 0
4, 88153, 0, 0
1, 88153, 0, 0
2, 88269, 0, 0
3, 88384, 0, 0
4, 88500, 0, 0
1, 88500, 0, 0
2, 88615, 0, 0
3, 88730, 0, 0
4, 88846, 0, 0
1, 88846, 0, 0
2, 88961, 0, 0
3, 89076, 0, 0
4, 89192, 0, 0
1, 89192, 0, 0
2, 89307, 0, 0
3, 89423, 0, 0
4, 89538, 0, 0
1, 89538, 0, 0
2, 89653, 0, 0
3, 89769, 0, 0
4, 89884, 0, 0
1, 90000, 0, 0
2, 90115, 0, 0
3, 90230, 0, 0
4, 90346, 0, 0
1, 90346, 0, 0
2, 90461, 0, 0
3, 90576, 0, 0
4, 90692, 0, 0
1, 90692, 0, 0
2, 90807, 0, 0
3, 90923, 0, 0
4, 91038, 0, 0
1, 91038, 0, 0
2, 91153, 0, 0
3, 91269, 0, 0
4, 91384, 0, 0
1, 91384, 0, 0
2, 91500, 0, 0
3, 91615, 0, 0
4, 91730, 0, 0
1, 91730, 0, 0
2, 91846, 0, 0
3, 91961, 0, 0
4, 92076, 0, 0
1, 92076, 0, 0
2, 92192, 0, 0
3, 92307, 0, 0
4, 92423, 0, 0
1, 92423, 0, 0
2, 92538, 0, 0
3, 92653, 0, 0
4, 92769, 0, 0
1, 92769, 0, 0
2, 92884, 0, 0
3, 93000, 0, 0
4, 93115, 0, 0
1, 93115, 0, 0
2, 93230, 0, 0
3, 93346, 0, 0
4, 93461, 0, 0
1, 93461, 0, 0
2, 93576, 0, 0
3, 93692, 0, 0
4, 93807, 0, 0
1, 93807, 0, 0
2, 93923, 0, 0
3, 94038, 0, 0
4, 94153, 0, 0
1, 94153, 0, 0
2, 94269, 0, 0
3, 94384, 0, 0
4, 94500, 0, 0
1, 94500, 0, 0
2, 94615, 0, 0
3, 94730, 0, 0
4, 94846, 0, 0
1, 94846, 0, 0
2, 94961, 0, 0
3, 95076, 0, 0
4, 95192, 0, 0
1, 95192, 0, 0
2, 95307, 0, 0
3, 95423, 0, 0
4, 95538, 0, 0
1, 95538, 0, 0
2, 95653, 0, 0
3, 95769, 0, 0
4, 95884, 0, 0
1, 95884, 0, 0
2, 96000, 0, 0
3, 96115, 0, 0
4, 96230, 0, 0
1, 96230, 0, 0
2, 96346, 0, 0
3, 96461, 0, 0
4, 96576, 0, 0
1, 96576, 0, 0
2, 96692, 0, 0
3, 96807, 0, 0
4, 96923, 0, 0
1, 96923, 0, 0
2, 97038, 0, 0
3, 97153, 0, 0
4, 97269, 0, 0
1, 97269, 0, 0
2, 97384, 0, 0
3, 97500, 0, 0
4, 97615, 0, 0
1, 97615, 0, 0
2, 97730, 0, 0
3, 97846, 0, 0
4, 97961, 0, 0
1, 97961, 0, 0
2, 98076, 0, 0
3, 98192, 0, 0
4, 98307, 0, 0
1, 98307, 0, 0
2, 98423, 0, 0
3, 98538, 0, 0
4, 98653, 0, 0
1, 98653, 0, 0
2, 98769, 0, 0
3, 98884, 0, 0
4, 99000, 0, 0
1, 99000, 0, 0
2, 99115, 0, 0
3, 99230, 0, 0
4, 99346, 0, 0
1, 99346, 0, 0
2, 99461, 0, 0
3, 99576, 0, 0
4, 99692, 0, 0
1, 99692, 0, 0
2, 99807, 0, 0
3, 99923, 0, 0
4, 100038, 0, 0
1, 100038, 0, 0
2, 100153, 0, 0
3, 100269, 0, 0
4, 100384, 0, 0
1, 100384, 0, 0
2, 100500, 0, 0
3, 100615, 0, 0
4, 100730, 0, 0
1, 100730, 0, 0
2, 100846, 0, 0
3, 100961, 0, 0
4, 101076, 0, 0
1, 101076, 0, 0
2, 101192, 0, 0
3, 101307, 0, 0
4, 101423, 0, 0
1, 101423, 0, 0
2, 101538, 0, 0
3, 101653, 0, 0
4, 101769, 0, 0
1, 101769, 0, 0
2, 101884, 0, 0
3, 102000, 0, 0
4, 102115, 0, 0
1, 102115, 0, 0
2, 102230, 0, 0
3, 102346, 0, 0
4, 102461, 0, 0
1, 102461, 0, 0
2, 102576, 0, 0
3, 102692, 0, 0
4, 102807, 0, 0
1, 102807, 0, 0
2, 102923, 0, 0
3, 103038, 0, 0
4, 103153, 0, 0
1, 103153, 0, 0
2, 103269, 0, 0
3, 103384, 0, 0
4, 103500, 0, 0
1, 103500, 0, 0
2, 103615, 0, 0
3, 103730, 0, 0
4, 103846, 0, 0
1, 103846, 0, 0
2, 103961, 0, 0
3, 104076, 0, 0
4, 104192, 0, 0
1, 104192, 0, 0
2, 104307, 0, 0
3, 104423, 0, 0
4, 104538, 0, 0
1, 104538, 0, 0
2, 104653, 0, 0
3, 104769, 0, 0
4, 104884, 0, 0
1, 104884, 0, 0
2, 105000, 0, 0
3, 105115, 0, 0
4, 105230, 0, 0
1, 105230, 0, 0
2, 105346, 0, 0
3, 105461, 0, 0
4, 105576, 0, 0
1, 105576, 0, 0
2, 105692, 0, 0
3, 105807, 0, 0
4, 105923, 0, 0
1, 105923, 0, 0
2, 106038, 0, 0
3, 106153, 0, 0
4, 106269, 0, 0
1, 106269, 0, 0
2, 106384, 0, 0
3, 106500, 0, 0
4, 106615, 0, 0
1, 106615, 0, 0
2, 106730, 0, 0
3, 106846, 0, 0
4, 106961, 0, 0
1, 106961, 0, 0
2, 107076, 0, 0
3, 107192, 0, 0
4, 107307, 0, 0
1, 107307, 0, 0
2, 107423, 0, 0
3, 107538, 0, 0
4, 107653, 0, 0
1, 107653, 0, 0
2, 107769, 0, 0
3, 107884, 0, 0
4, 108000, 0, 0
1, 108000, 0, 0
2, 108115, 0, 0
3, 108230, 0, 0
4, 108346, 0, 0
1, 108346, 0, 0
2, 108461, 0, 0
3, 108576, 0, 0
4, 108692, 0, 0
1, 108692, 0, 0
2, 108807, 0, 0
3, 108923, 0, 0
4, 109038, 0, 0
1, 109038, 0, 0
2, 109153, 0, 0
3, 109269, 0, 0
4, 109384, 0, 0
1, 109384, 0, 0
2, 109500, 0, 0
3, 109615, 0, 0
4, 109730, 0, 0
1, 109730, 0, 0
2, 109846, 0, 0
3, 109961, 0, 0
4, 110076, 0, 0
1, 110076, 0, 0
2, 110192, 0, 0
3, 110307, 0, 0
4, 110423, 0, 0
1, 110423, 0, 0
2, 110538, 0, 0
3, 110653, 0, 0
4, 110769, 0, 0
1, 110769, 0, 0
3, 110884, 0, 0
2, 111000, 0, 0
1, 111115, 0, 0
4, 111115, 0, 0
3, 111230, 0, 0
2, 111346, 0, 0
1, 111461, 0, 0
4, 111461, 0, 0
3, 111576, 0, 0
2, 111692, 0, 0
1, 111807, 0, 0
4, 111807, 0, 0
3, 111923, 0, 0
2, 112038, 0, 0
1, 112153, 0, 0
4, 112153, 0, 0
3, 112269, 0, 0
2, 112384, 0, 0
1, 112500, 0, 0
4, 112500, 0, 0
3, 112615, 0, 0
2, 112730, 0, 0
1, 112846, 0, 0
4, 112846, 0, 0
3, 112961, 0, 0
2, 113076, 0, 0
1, 113192, 0, 0
4, 113192, 0, 0
3, 113307, 0, 0
2, 113423, 0, 0
1, 113538, 0, 0
4, 113538, 0, 0
3, 113653, 0, 0
2, 113769, 0, 0
1, 113884, 0, 0
4, 113884, 0, 0
3, 114000, 0, 0
2, 114115, 0, 0
1, 114230, 0, 0
4, 114230, 0, 0
3, 114346, 0, 0
2, 114461, 0, 0
1, 114576, 0, 0
4, 114576, 0, 0
3, 114692, 0, 0
2, 114807, 0, 0
1, 114923, 0, 0
4, 114923, 0, 0
3, 115038, 0, 0
2, 115153, 0, 0
1, 115269, 0, 0
4, 115269, 0, 0
3, 115384, 0, 0
2, 115500, 0, 0
1, 115615, 0, 0
4, 115615, 0, 0
3, 115730, 0, 0
2, 115846, 0, 0
1, 115961, 0, 0
4, 115961, 0, 0
3, 116076, 0, 0
2, 116192, 0, 0
1, 116307, 0, 0
4, 116307, 0, 0
3, 116423, 0, 0
2, 116538, 0, 0
1, 116653, 0, 0
4, 116653, 0, 0
3, 116769, 0, 0
2, 116884, 0, 0
1, 117000, 0, 0
4, 117000, 0, 0
3, 117115, 0, 0
2, 117230, 0, 0
1, 117346, 0, 0
4, 117346, 0, 0
3, 117461, 0, 0
2, 117576, 0, 0
1, 117692, 0, 0
4, 117692, 0, 0
3, 117807, 0, 0
2, 117923, 0, 0
1, 118038, 0, 0
4, 118038, 0, 0
3, 118153, 0, 0
2, 118269, 0, 0
1, 118384, 0, 0
4, 118384, 0, 0
3, 118500, 0, 0
2, 118615, 0, 0
1, 118730, 0, 0
4, 118730, 0, 0
3, 118846, 0, 0
2, 118961, 0, 0
1, 119076, 0, 0
4, 119076, 0, 0
3, 119192, 0, 0
2, 119307, 0, 0
4, 119423, 0, 0
1, 119423, 0, 0
3, 119538, 0, 0
2, 119653, 0, 0
1, 119769, 0, 0
4, 119769, 0, 0
3, 119884, 0, 0
2, 120000, 0, 0
1, 120115, 0, 0
4, 120115, 0, 0
3, 120230, 0, 0
2, 120346, 0, 0
1, 120461, 0, 1
1, 121846, 0, 2
