1, 17599, 0, 0
5, 17896, 2, 0
2, 17896, 0, 0
4, 18193, 0, 0
1, 18490, 0, 0
5, 18490, 2, 0
3, 18787, 1, 0
2, 18935, 1, 0
3, 19084, 1, 0
4, 19232, 1, 0
5, 19381, 2, 0
2, 19381, 0, 0
2, 19826, 0, 0
3, 19975, 0, 0
0, 20272, 2, 0
4, 20420, 0, 0
3, 20717, 0, 0
2, 20866, 1, 0
3, 21014, 1, 0
2, 21163, 1, 0
1, 21311, 1, 0
2, 21460, 1, 0
3, 21608, 1, 0
4, 21757, 1, 0
3, 21905, 1, 0
0, 22054, 2, 0
4, 22351, 1, 0
3, 22500, 1, 0
2, 22648, 1, 0
1, 22797, 1, 0
3, 22945, 0, 0
0, 22945, 2, 0
4, 23242, 0, 0
2, 23688, 0, 0
1, 23836, 0, 0
4, 24282, 0, 0
3, 24579, 0, 0
2, 24727, 0, 0
1, 25024, 0, 0
2, 25321, 0, 0
3, 25618, 1, 0
2, 25767, 1, 0
1, 25915, 1, 0
2, 26064, 1, 0
3, 26212, 1, 0
1, 26509, 1, 0
2, 26658, 1, 0
3, 26806, 1, 0
2, 26955, 1, 0
3, 27103, 1, 0
4, 27252, 1, 0
3, 27400, 1, 0
2, 27549, 1, 0
1, 27698, 1, 0
2, 27846, 1, 0
3, 27995, 1, 0
4, 28292, 1, 0
3, 28440, 1, 0
2, 28589, 1, 0
3, 28737, 1, 0
4, 28886, 1, 0
1, 29034, 1, 0
2, 29183, 1, 0
3, 29480, 0, 0
2, 29777, 0, 0
1, 30074, 0, 0
4, 30668, 0, 0
3, 30816, 0, 0
2, 30965, 0, 0
1, 31410, 0, 0
2, 31707, 0, 0
3, 32004, 0, 0
4, 32079, 0, 0
3, 32153, 0, 0
2, 32450, 0, 0
1, 32747, 0, 0
2, 32896, 0, 0
3, 33044, 0, 0
2, 33490, 0, 0
3, 33638, 0, 0
1, 33935, 0, 0
2, 34232, 0, 0
4, 34529, 0, 0
3, 34826, 0, 1
3, 35643, 0, 2
2, 35643, 0, 1
3, 36460, 0, 0
2, 36460, 0, 2
4, 36608, 1, 0
3, 36757, 1, 0
2, 36905, 1, 0
1, 37054, 1, 0
2, 37202, 0, 0
1, 37500, 1, 0
2, 37648, 1, 0
3, 37797, 1, 0
4, 37945, 1, 0
3, 38094, 0, 0
1, 38391, 1, 0
2, 38539, 1, 0
4, 38688, 1, 0
3, 38836, 1, 0
2, 38985, 0, 0
1, 39282, 1, 0
2, 39430, 1, 0
3, 39579, 1, 0
4, 39727, 1, 0
3, 39876, 1, 0
2, 40024, 1, 0
1, 40173, 1, 0
2, 40321, 1, 0
3, 40470, 1, 0
2, 40618, 1, 0
1, 40767, 1, 0
2, 40915, 1, 0
3, 41064, 1, 0
4, 41212, 1, 0
3, 41361, 1, 0
4, 41509, 1, 0
3, 41658, 1, 0
2, 41806, 1, 0
1, 41955, 1, 0
2, 42103, 1, 0
3, 42252, 1, 0
2, 42400, 1, 0
1, 42549, 1, 0
2, 42698, 1, 0
3, 42846, 1, 0
4, 42995, 1, 0
3, 43143, 1, 0
4, 43292, 1, 0
3, 43440, 1, 1
3, 43477, 1, 2
2, 43514, 1, 1
2, 43551, 1, 2
1, 43589, 1, 1
1, 43626, 1, 2
2, 43663, 1, 1
2, 43700, 1, 2
3, 43737, 1, 1
3, 43774, 1, 2
4, 43811, 1, 1
4, 43849, 1, 2
3, 43886, 1, 1
3, 43923, 1, 2
4, 43960, 1, 1
4, 43997, 1, 2
3, 44034, 1, 1
3, 44071, 1, 2
2, 44108, 1, 1
2, 44146, 1, 2
1, 44183, 1, 1
1, 44220, 1, 2
2, 44257, 1, 1
2, 44294, 1, 2
3, 44331, 1, 1
3, 44368, 1, 2
4, 44405, 1, 1
4, 44443, 1, 2
3, 44480, 1, 1
3, 44517, 1, 2
2, 44554, 1, 1
2, 44591, 1, 2
1, 44628, 1, 1
1, 44665, 1, 2
2, 44702, 1, 1
2, 44740, 1, 2
3, 44777, 1, 1
3, 44814, 1, 2
4, 44851, 1, 1
4, 44888, 1, 2
3, 44925, 1, 1
3, 44962, 1, 2
2, 45000, 1, 1
2, 45037, 1, 2
3, 45074, 1, 1
3, 45111, 1, 2
2, 45148, 1, 1
2, 45185, 1, 2
3, 45445, 0, 0
2, 45594, 0, 0
2, 45891, 0, 0
3, 46039, 0, 0
2, 46336, 0, 0
